zip,slic,state,city
71161,6059,LA,SHREVEPORT
71162,6059,LA,SHREVEPORT
71163,6059,LA,SHREVEPORT
71164,6059,LA,SHREVEPORT
71165,6059,LA,SHREVEPORT
71166,6059,LA,SHREVEPORT
71171,6059,LA,BOSSIER CITY
71172,6059,LA,BOSSIER CITY
71201,6059,LA,MONROE
71202,6059,LA,MONROE
71203,6059,LA,MONROE
71207,6059,LA,MONROE
71208,6059,LA,MONROE
71209,6059,LA,MONROE
71210,6059,LA,MONROE
71211,6059,LA,MONROE
71212,6059,LA,MONROE
71213,6059,LA,MONROE
71218,6059,LA,ARCHIBALD
71219,6059,LA,BASKIN
71220,6059,LA,BASTROP
71221,6059,LA,BASTROP
71222,6059,LA,BERNICE
71223,6059,LA,BONITA
71225,6059,LA,CALHOUN
71226,6059,LA,CHATHAM
71227,6059,LA,CHOUDRANT
71229,6059,LA,COLLINSTON
71230,6059,LA,CROWVILLE
71232,6059,LA,DELHI
71233,6059,LA,DELTA
71234,6059,LA,DOWNSVILLE
71235,6059,LA,DUBACH
71237,6059,LA,EPPS
71238,6059,LA,EROS
71240,6059,LA,FAIRBANKS
71241,6059,LA,FARMERVILLE
71242,6059,LA,FOREST
71243,6059,LA,FORT NECESSITY
71245,6059,LA,GRAMBLING
71247,6059,LA,HODGE
71249,6059,LA,JIGGER
71250,6059,LA,JONES
71251,6059,LA,JONESBORO
71253,6059,LA,KILBOURNE
71254,6059,LA,LAKE PROVIDENCE
71256,6059,LA,LILLIE
71259,6059,LA,MANGHAM
71260,6059,LA,MARION
71261,6059,LA,MER ROUGE
71263,6059,LA,OAK GROVE
71264,6059,LA,OAK RIDGE
71266,6059,LA,PIONEER
71268,6059,LA,QUITMAN
71269,6059,LA,RAYVILLE
71270,6059,LA,RUSTON
71272,6059,LA,RUSTON
71273,6059,LA,RUSTON
71275,6059,LA,SIMSBORO
71276,6059,LA,SONDHEIMER
71277,6059,LA,SPEARSVILLE
71279,6059,LA,START
71280,6059,LA,STERLINGTON
71281,6059,LA,SWARTZ
71282,6059,LA,TALLULAH
71284,6059,LA,TALLULAH
71286,6059,LA,TRANSYLVANIA
71291,6059,LA,WEST MONROE
71292,6059,LA,WEST MONROE
71294,6059,LA,WEST MONROE
71295,6059,LA,WINNSBORO
71301,6059,LA,ALEXANDRIA
71302,6059,LA,ALEXANDRIA
71303,6059,LA,ALEXANDRIA
71306,6059,LA,ALEXANDRIA
71307,6059,LA,ALEXANDRIA
71309,6059,LA,ALEXANDRIA
71315,6059,LA,ALEXANDRIA
71316,6059,LA,ACME
71320,6059,LA,BORDELONVILLE
71322,6059,LA,BUNKIE
71323,6059,LA,CENTER POINT
71324,6059,LA,CHASE
71325,6059,LA,CHENEYVILLE
71326,6059,LA,CLAYTON
71327,6059,LA,COTTONPORT
71328,6059,LA,DEVILLE
71329,6059,LA,DUPONT
71330,6059,LA,ECHO
71331,6059,LA,EFFIE
71333,6059,LA,EVERGREEN
71334,6059,LA,FERRIDAY
71336,6059,LA,GILBERT
71339,6059,LA,HAMBURG
71340,6059,LA,HARRISONBURG
71341,6059,LA,HESSMER
71342,6059,LA,JENA
71343,6059,LA,JONESVILLE
71345,6059,LA,LEBEAU
71346,6059,LA,LECOMPTE
71348,6059,LA,LIBUSE
71350,6059,LA,MANSURA
71351,6059,LA,MARKSVILLE
71353,6059,LA,MELVILLE
71354,6059,LA,MONTEREY
71355,6059,LA,MOREAUVILLE
71356,6059,LA,MORROW
71357,6059,LA,NEWELLTON
71358,6059,LA,PALMETTO
71359,6059,LA,PINEVILLE
71360,6059,LA,PINEVILLE
71361,6059,LA,PINEVILLE
71362,6059,LA,PLAUCHEVILLE
71363,6059,LA,RHINEHART
71365,6059,LA,RUBY
71366,6059,LA,SAINT JOSEPH
71367,6059,LA,SAINT LANDRY
71368,6059,LA,SICILY ISLAND
71369,6059,LA,SIMMESPORT
71371,6059,LA,TROUT
71373,6059,LA,VIDALIA
71375,6059,LA,WATERPROOF
71377,6059,LA,WILDSVILLE
71378,6059,LA,WISNER
71401,6059,LA,AIMWELL
71403,6059,LA,ANACOCO
71404,6059,LA,ATLANTA
71405,6059,LA,BALL
71406,6059,LA,BELMONT
71407,6059,LA,BENTLEY
71409,6059,LA,BOYCE
71410,6059,LA,CALVIN
71411,6059,LA,CAMPTI
71414,6059,LA,CLARENCE
71415,6059,LA,CLARKS
71416,6059,LA,CLOUTIERVILLE
71417,6059,LA,COLFAX
71418,6059,LA,COLUMBIA
71419,6059,LA,CONVERSE
71422,6059,LA,DODSON
71423,6059,LA,DRY PRONG
71424,6059,LA,ELMER
71425,6059,LA,ENTERPRISE
71426,6059,LA,FISHER
71427,6059,LA,FLATWOODS
71428,6059,LA,FLORA
71429,6059,LA,FLORIEN
71430,6059,LA,FOREST HILL
71431,6059,LA,GARDNER
71432,6059,LA,GEORGETOWN
71433,6059,LA,GLENMORA
71434,6059,LA,GORUM
71435,6059,LA,GRAYSON
71438,6059,LA,HINESTON
71439,6059,LA,HORNBECK
71440,6059,LA,JOYCE
71441,6059,LA,KELLY
71443,6059,LA,KURTHWOOD
71444,6059,LA,LACAMP
71446,6059,LA,LEESVILLE
71447,6059,LA,LENA
71448,6059,LA,LONGLEAF
71449,6059,LA,MANY
71450,6059,LA,MARTHAVILLE
71452,6059,LA,MELROSE
71454,6059,LA,MONTGOMERY
71455,6059,LA,MORA
71456,6059,LA,NATCHEZ
71457,6059,LA,NATCHITOCHES
71458,6059,LA,NATCHITOCHES
71459,6059,LA,LEESVILLE
71460,6059,LA,NEGREET
71461,6059,LA,NEWLLANO
71462,6059,LA,NOBLE
71463,6059,LA,OAKDALE
71465,6059,LA,OLLA
71466,6059,LA,OTIS
71467,6059,LA,POLLOCK
71468,6059,LA,PROVENCAL
71469,6059,LA,ROBELINE
71471,6059,LA,SAINT MAURICE
71472,6059,LA,SIEPER
71473,6059,LA,SIKES
71474,6059,LA,SIMPSON
71475,6059,LA,SLAGLE
71477,6059,LA,TIOGA
71479,6059,LA,TULLOS
71480,6059,LA,URANIA
71481,6059,LA,VERDA
71483,6059,LA,WINNFIELD
71485,6059,LA,WOODWORTH
71486,6059,LA,ZWOLLE
71496,6059,LA,LEESVILLE
71497,6059,LA,NATCHITOCHES
71601,6059,AR,PINE BLUFF
71602,6059,AR,WHITE HALL
71603,6059,AR,PINE BLUFF
71611,6059,AR,PINE BLUFF
71612,6059,AR,WHITE HALL
71613,6059,AR,PINE BLUFF
71630,6059,AR,ARKANSAS CITY
71631,6059,AR,BANKS
71635,6059,AR,CROSSETT
71638,6059,AR,DERMOTT
71639,6059,AR,DUMAS
71640,6059,AR,EUDORA
71642,6059,AR,FOUNTAIN HILL
71643,6059,AR,GOULD
71644,6059,AR,GRADY
71646,6059,AR,HAMBURG
71647,6059,AR,HERMITAGE
71649,6059,AR,JENNIE
71650,6059,AR,JEROME
71651,6059,AR,JERSEY
71652,6059,AR,KINGSLAND
71653,6059,AR,LAKE VILLAGE
71654,6059,AR,MC GEHEE
71655,6059,AR,MONTICELLO
71656,6059,AR,MONTICELLO
71657,6059,AR,MONTICELLO
71658,6059,AR,MONTROSE
71659,6059,AR,MOSCOW
71660,6059,AR,NEW EDINBURG
71661,6059,AR,PARKDALE
71662,6059,AR,PICKENS
71663,6059,AR,PORTLAND
71665,6059,AR,RISON
71666,6059,AR,MC GEHEE
71667,6059,AR,STAR CITY
71670,6059,AR,TILLAR
71671,6059,AR,WARREN
71674,6059,AR,WATSON
71675,6059,AR,WILMAR
71676,6059,AR,WILMOT
71677,6059,AR,WINCHESTER
71678,6059,AR,YORKTOWN
71701,6059,AR,CAMDEN
71711,6059,AR,CAMDEN
71720,6059,AR,BEARDEN
71721,6059,AR,BEIRNE
71722,6059,AR,BLUFF CITY
71724,6059,AR,CALION
71725,6059,AR,CARTHAGE
71726,6059,AR,CHIDESTER
71728,6059,AR,CURTIS
71730,6059,AR,EL DORADO
71731,6059,AR,EL DORADO
71740,6059,AR,EMERSON
71742,6059,AR,FORDYCE
71743,6059,AR,GURDON
71744,6059,AR,HAMPTON
71745,6059,AR,HARRELL
71747,6059,AR,HUTTIG
71748,6059,AR,IVAN
71749,6059,AR,JUNCTION CITY
71750,6059,AR,LAWSON
71751,6059,AR,LOUANN
71752,6059,AR,MC NEIL
71753,6059,AR,MAGNOLIA
71754,6059,AR,MAGNOLIA
71758,6059,AR,MOUNT HOLLY
71759,6059,AR,NORPHLET
71762,6059,AR,SMACKOVER
71763,6059,AR,SPARKMAN
71764,6059,AR,STEPHENS
71765,6059,AR,STRONG
71766,6059,AR,THORNTON
71767,6059,AR,HAMPTON
71768,6059,AR,URBANA
71769,6059,AR,VILLAGE
71770,6059,AR,WALDO
71772,6059,AR,WHELEN SPRINGS
71801,6059,AR,HOPE
71802,6059,AR,HOPE
71820,6059,AR,ALLEENE
71822,6059,AR,ASHDOWN
71823,6059,AR,BEN LOMOND
71825,6059,AR,BLEVINS
71826,6059,AR,BRADLEY
71827,6059,AR,BUCKNER
71828,6059,AR,CALE
71831,6059,AR,COLUMBUS
71832,6059,AR,DE QUEEN
71833,6059,AR,DIERKS
71834,6059,AR,DODDRIDGE
71835,6059,AR,EMMET
71836,6059,AR,FOREMAN
71837,6059,AR,FOUKE
71838,6059,AR,FULTON
71839,6059,AR,GARLAND CITY
71840,6059,AR,GENOA
71841,6059,AR,GILLHAM
71842,6059,AR,HORATIO
71844,6059,AR,LANEBURG
71845,6059,AR,LEWISVILLE
71846,6059,AR,LOCKESBURG
71847,6059,AR,MC CASKILL
71851,6059,AR,MINERAL SPRINGS
71852,6059,AR,NASHVILLE
71853,6059,AR,OGDEN
71854,6059,AR,TEXARKANA
71855,6059,AR,OZAN
71857,6059,AR,PRESCOTT
71858,6059,AR,ROSSTON
71859,6059,AR,SARATOGA
71860,6059,AR,STAMPS
71861,6059,AR,TAYLOR
71862,6059,AR,WASHINGTON
71864,6059,AR,WILLISVILLE
71865,6059,AR,WILTON
71866,6059,AR,WINTHROP
71901,6059,AR,HOT SPRINGS NATIONAL PARK
71902,6059,AR,HOT SPRINGS NATIONAL PARK
71903,6059,AR,HOT SPRINGS NATIONAL PARK
71909,6059,AR,HOT SPRINGS VILLAGE
71910,6059,AR,HOT SPRINGS VILLAGE
71913,6059,AR,HOT SPRINGS NATIONAL PARK
71914,6059,AR,HOT SPRINGS NATIONAL PARK
71920,6059,AR,ALPINE
71921,6059,AR,AMITY
71922,6059,AR,ANTOINE
71923,6059,AR,ARKADELPHIA
71929,6059,AR,BISMARCK
71932,6059,AR,BOARD CAMP
71933,6059,AR,BONNERDALE
71935,6059,AR,CADDO GAP
71937,6059,AR,COVE
71940,6059,AR,DELIGHT
71941,6059,AR,DONALDSON
71942,6059,AR,FRIENDSHIP
71943,6059,AR,GLENWOOD
71944,6059,AR,GRANNIS
71945,6059,AR,HATFIELD
71946,6059,AR,HATTON
71949,6059,AR,JESSIEVILLE
71950,6059,AR,KIRBY
71951,6059,AR,HOT SPRINGS NATIONAL PARK
71952,6059,AR,LANGLEY
71953,6059,AR,MENA
71956,6059,AR,MOUNTAIN PINE
71957,6059,AR,MOUNT IDA
71958,6059,AR,MURFREESBORO
71959,6059,AR,NEWHOPE
71960,6059,AR,NORMAN
71961,6059,AR,ODEN
71962,6059,AR,OKOLONA
71964,6059,AR,PEARCY
71965,6059,AR,PENCIL BLUFF
71966,6059,AR,ODEN
71968,6059,AR,ROYAL
71969,6059,AR,SIMS
71970,6059,AR,STORY
71971,6059,AR,UMPIRE
71972,6059,AR,VANDERVOORT
71973,6059,AR,WICKES
71998,6059,AR,ARKADELPHIA
71999,6059,AR,ARKADELPHIA
72001,6059,AR,ADONA
72002,6059,AR,ALEXANDER
72003,6059,AR,ALMYRA
72004,6059,AR,ALTHEIMER
72005,6059,AR,AMAGON
72006,6059,AR,AUGUSTA
72007,6059,AR,AUSTIN
72010,6059,AR,BALD KNOB
72011,6059,AR,BAUXITE
72012,6059,AR,BEEBE
72013,6059,AR,BEE BRANCH
72014,6059,AR,BEEDEVILLE
72015,6059,AR,BENTON
72016,6059,AR,BIGELOW
72017,6059,AR,BISCOE
72018,6059,AR,BENTON
72020,6059,AR,BRADFORD
72021,6059,AR,BRINKLEY
72022,6059,AR,BRYANT
72023,6059,AR,CABOT
72024,6059,AR,CARLISLE
72025,6059,AR,CASA
72026,6059,AR,CASSCOE
72027,6059,AR,CENTER RIDGE
72028,6059,AR,CHOCTAW
72029,6059,AR,CLARENDON
72030,6059,AR,CLEVELAND
72031,6059,AR,CLINTON
72032,6059,AR,CONWAY
72033,6059,AR,CONWAY
72035,6059,AR,CONWAY
72036,6059,AR,COTTON PLANT
72037,6059,AR,COY
72038,6059,AR,CROCKETTS BLUFF
72039,6059,AR,DAMASCUS
72040,6059,AR,DES ARC
72041,6059,AR,DE VALLS BLUFF
72042,6059,AR,DE WITT
72043,6059,AR,DIAZ
72044,6059,AR,EDGEMONT
72045,6059,AR,EL PASO
72046,6059,AR,ENGLAND
72047,6059,AR,ENOLA
72048,6059,AR,ETHEL
72051,6059,AR,FOX
72052,6059,AR,GARNER
72053,6059,AR,COLLEGE STATION
72055,6059,AR,GILLETT
72057,6059,AR,GRAPEVINE
72058,6059,AR,GREENBRIER
72059,6059,AR,GREGORY
72060,6059,AR,GRIFFITHVILLE
72061,6059,AR,GUY
72063,6059,AR,HATTIEVILLE
72064,6059,AR,HAZEN
72065,6059,AR,HENSLEY
72066,6059,AR,HICKORY PLAINS
72067,6059,AR,HIGDEN
72068,6059,AR,HIGGINSON
72069,6059,AR,HOLLY GROVE
72070,6059,AR,HOUSTON
72071,6059,AR,HOWELL
72072,6059,AR,HUMNOKE
72073,6059,AR,HUMPHREY
72074,6059,AR,HUNTER
72075,6059,AR,JACKSONPORT
72076,6059,AR,JACKSONVILLE
72078,6059,AR,JACKSONVILLE
72079,6059,AR,JEFFERSON
72080,6059,AR,JERUSALEM
72081,6059,AR,JUDSONIA
72082,6059,AR,KENSETT
72083,6059,AR,KEO
72084,6059,AR,LEOLA
72085,6059,AR,LETONA
72086,6059,AR,LONOKE
72087,6059,AR,LONSDALE
72088,6059,AR,FAIRFIELD BAY
72089,6059,AR,BRYANT
72099,6059,AR,LITTLE ROCK AIR FORCE BASE
72101,6059,AR,MC CRORY
72102,6059,AR,MC RAE
72103,6059,AR,MABELVALE
72104,6059,AR,MALVERN
72105,6059,AR,JONES MILL
72106,6059,AR,MAYFLOWER
72107,6059,AR,MENIFEE
72108,6059,AR,MONROE
72110,6059,AR,MORRILTON
72111,6059,AR,MOUNT VERNON
72112,6059,AR,NEWPORT
72113,6059,AR,MAUMELLE
72114,6059,AR,NORTH LITTLE ROCK
72115,6059,AR,NORTH LITTLE ROCK
72116,6059,AR,NORTH LITTLE ROCK
72117,6059,AR,NORTH LITTLE ROCK
72118,6059,AR,NORTH LITTLE ROCK
72119,6059,AR,NORTH LITTLE ROCK
72120,6059,AR,SHERWOOD
72121,6059,AR,PANGBURN
72122,6059,AR,PARON
72123,6059,AR,PATTERSON
72124,6059,AR,NORTH LITTLE ROCK
72125,6059,AR,PERRY
72126,6059,AR,PERRYVILLE
72127,6059,AR,PLUMERVILLE
72128,6059,AR,POYEN
72129,6059,AR,PRATTSVILLE
72130,6059,AR,PRIM
72131,6059,AR,QUITMAN
72132,6059,AR,REDFIELD
72133,6059,AR,REYDELL
72134,6059,AR,ROE
72135,6059,AR,ROLAND
72136,6059,AR,ROMANCE
72137,6059,AR,ROSE BUD
72139,6059,AR,RUSSELL
72140,6059,AR,SAINT CHARLES
72141,6059,AR,SCOTLAND
72142,6059,AR,SCOTT
72143,6059,AR,SEARCY
72145,6059,AR,SEARCY
72149,6059,AR,SEARCY
72150,6059,AR,SHERIDAN
72152,6059,AR,SHERRILL
72153,6059,AR,SHIRLEY
72156,6059,AR,SOLGOHACHIA
72157,6059,AR,SPRINGFIELD
72158,6059,AR,BENTON
72160,6059,AR,STUTTGART
72164,6059,AR,SWEET HOME
72165,6059,AR,THIDA
72166,6059,AR,TICHNOR
72167,6059,AR,TRASKWOOD
72168,6059,AR,TUCKER
72169,6059,AR,TUPELO
72170,6059,AR,ULM
72173,6059,AR,VILONIA
72175,6059,AR,WABBASEKA
72176,6059,AR,WARD
72178,6059,AR,WEST POINT
72179,6059,AR,WILBURN
72180,6059,AR,WOODSON
72181,6059,AR,WOOSTER
72182,6059,AR,WRIGHT
72183,6059,AR,WRIGHTSVILLE
72189,6059,AR,MC CRORY
72190,6059,AR,NORTH LITTLE ROCK
72199,6059,AR,NORTH LITTLE ROCK
72201,6059,AR,LITTLE ROCK
72202,6059,AR,LITTLE ROCK
72203,6059,AR,LITTLE ROCK
72204,6059,AR,LITTLE ROCK
72205,6059,AR,LITTLE ROCK
72206,6059,AR,LITTLE ROCK
72207,6059,AR,LITTLE ROCK
72209,6059,AR,LITTLE ROCK
72210,6059,AR,LITTLE ROCK
72211,6059,AR,LITTLE ROCK
72212,6059,AR,LITTLE ROCK
72214,6059,AR,LITTLE ROCK
72215,6059,AR,LITTLE ROCK
72216,6059,AR,LITTLE ROCK
72217,6059,AR,LITTLE ROCK
72219,6059,AR,LITTLE ROCK
72221,6059,AR,LITTLE ROCK
72222,6059,AR,LITTLE ROCK
72223,6059,AR,LITTLE ROCK
72225,6059,AR,LITTLE ROCK
72227,6059,AR,LITTLE ROCK
72231,6059,AR,LITTLE ROCK
72295,6059,AR,LITTLE ROCK
72300,1909,,
72301,6059,AR,WEST MEMPHIS
72302,1909,,
72303,6059,AR,WEST MEMPHIS
72310,6059,AR,ARMOREL
72311,6059,AR,AUBREY
72312,6059,AR,BARTON
72313,6059,AR,BASSETT
72314,6059,AR,BIRDEYE
72315,6059,AR,BLYTHEVILLE
72316,6059,AR,BLYTHEVILLE
72319,6059,AR,GOSNELL
72320,6059,AR,BRICKEYS
72321,6059,AR,BURDETTE
72322,6059,AR,CALDWELL
72324,6059,AR,CHERRY VALLEY
72325,6059,AR,CLARKEDALE
72326,6059,AR,COLT
72327,6059,AR,CRAWFORDSVILLE
72328,6059,AR,CRUMROD
72329,6059,AR,DRIVER
72330,6059,AR,DYESS
72331,6059,AR,EARLE
72332,6059,AR,EDMONDSON
72333,6059,AR,ELAINE
72335,6059,AR,FORREST CITY
72336,6059,AR,FORREST CITY
72338,6059,AR,FRENCHMANS BAYOU
72339,6059,AR,GILMORE
72340,6059,AR,GOODWIN
72341,6059,AR,HAYNES
72342,6059,AR,HELENA
72346,6059,AR,HETH
72347,6059,AR,HICKORY RIDGE
72348,6059,AR,HUGHES
72350,6059,AR,JOINER
72351,6059,AR,KEISER
72352,6059,AR,LA GRANGE
72353,6059,AR,LAMBROOK
72354,6059,AR,LEPANTO
72355,6059,AR,LEXA
72358,6059,AR,LUXORA
72359,6059,AR,MADISON
72360,6059,AR,MARIANNA
72364,6059,AR,MARION
72365,6059,AR,MARKED TREE
72366,6059,AR,MARVELL
72367,6059,AR,MELLWOOD
72368,6059,AR,MORO
72369,6059,AR,ONEIDA
72370,6059,AR,OSCEOLA
72372,6059,AR,PALESTINE
72373,6059,AR,PARKIN
72374,6059,AR,POPLAR GROVE
72376,6059,AR,PROCTOR
72377,6059,AR,RIVERVALE
72379,6059,AR,SNOW LAKE
72381,6059,AR,TOMATO
72383,6059,AR,TURNER
72384,6059,AR,TURRELL
72385,6059,AR,TWIST
72386,6059,AR,TYRONZA
72387,6059,AR,VANNDALE
72389,6059,AR,WABASH
72390,6059,AR,WEST HELENA
72391,6059,AR,WEST RIDGE
72392,6059,AR,WHEATLEY
72394,6059,AR,WIDENER
72395,6059,AR,WILSON
72396,6059,AR,WYNNE
72401,6059,AR,JONESBORO
72402,6059,AR,JONESBORO
72403,6059,AR,JONESBORO
72404,6059,AR,JONESBORO
72410,6059,AR,ALICIA
72411,6059,AR,BAY
72412,6059,AR,BEECH GROVE
72413,6059,AR,BIGGERS
72414,6059,AR,BLACK OAK
72415,6059,AR,BLACK ROCK
72416,6059,AR,BONO
72417,6059,AR,BROOKLAND
72419,6059,AR,CARAWAY
72421,6059,AR,CASH
72422,6059,AR,CORNING
72424,6059,AR,DATTO
72425,6059,AR,DELAPLAINE
72426,6059,AR,DELL
72427,6059,AR,EGYPT
72428,6059,AR,ETOWAH
72429,6059,AR,FISHER
72430,6059,AR,GREENWAY
72431,6059,AR,GRUBBS
72432,6059,AR,HARRISBURG
72433,6059,AR,HOXIE
72434,6059,AR,IMBODEN
72435,6059,AR,KNOBEL
72436,6059,AR,LAFE
72437,6059,AR,LAKE CITY
72438,6059,AR,LEACHVILLE
72439,6059,AR,LIGHT
72440,6059,AR,LYNN
72441,6059,AR,MC DOUGAL
72442,6059,AR,MANILA
72443,6059,AR,MARMADUKE
72444,6059,AR,MAYNARD
72445,6059,AR,MINTURN
72447,6059,AR,MONETTE
72449,6059,AR,O KEAN
72450,6059,AR,PARAGOULD
72451,6059,AR,PARAGOULD
72453,6059,AR,PEACH ORCHARD
72454,6059,AR,PIGGOTT
72455,6059,AR,POCAHONTAS
72456,6059,AR,POLLARD
72457,6059,AR,PORTIA
72458,6059,AR,POWHATAN
72459,6059,AR,RAVENDEN
72460,6059,AR,RAVENDEN SPRINGS
72461,6059,AR,RECTOR
72462,6059,AR,REYNO
72464,6059,AR,SAINT FRANCIS
72465,6059,AR,SEDGWICK
72466,6059,AR,SMITHVILLE
72467,6059,AR,STATE UNIVERSITY
72469,6059,AR,STRAWBERRY
72470,6059,AR,SUCCESS
72471,6059,AR,SWIFTON
72472,6059,AR,TRUMANN
72473,6059,AR,TUCKERMAN
72474,6059,AR,WALCOTT
72475,6059,AR,WALDENBURG
72476,6059,AR,WALNUT RIDGE
72478,6059,AR,WARM SPRINGS
72479,6059,AR,WEINER
72482,6059,AR,WILLIFORD
72501,6059,AR,BATESVILLE
72503,6059,AR,BATESVILLE
72512,6059,AR,HORSESHOE BEND
72513,6059,AR,ASH FLAT
72515,6059,AR,BEXAR
72516,6059,AR,BOSWELL
72517,6059,AR,BROCKWELL
72519,6059,AR,CALICO ROCK
72520,6059,AR,CAMP
72521,6059,AR,CAVE CITY
72522,6059,AR,CHARLOTTE
72523,6059,AR,CONCORD
72524,6059,AR,CORD
72525,6059,AR,CHEROKEE VILLAGE
72526,6059,AR,CUSHMAN
72527,6059,AR,DESHA
72528,6059,AR,DOLPH
72529,6059,AR,CHEROKEE VILLAGE
72530,6059,AR,DRASCO
72531,6059,AR,ELIZABETH
72532,6059,AR,EVENING SHADE
72533,6059,AR,FIFTY SIX
72534,6059,AR,FLORAL
72536,6059,AR,FRANKLIN
72537,6059,AR,GAMALIEL
72538,6059,AR,GEPP
72539,6059,AR,GLENCOE
72540,6059,AR,GUION
72542,6059,AR,HARDY
72543,6059,AR,HEBER SPRINGS
72544,6059,AR,HENDERSON
72545,6059,AR,HEBER SPRINGS
72546,6059,AR,IDA
72550,6059,AR,LOCUST GROVE
72553,6059,AR,MAGNESS
72554,6059,AR,MAMMOTH SPRING
72555,6059,AR,MARCELLA
72556,6059,AR,MELBOURNE
72557,6059,AR,MOKO
72560,6059,AR,MOUNTAIN VIEW
72561,6059,AR,MOUNT PLEASANT
72562,6059,AR,NEWARK
72564,6059,AR,OIL TROUGH
72565,6059,AR,OXFORD
72566,6059,AR,PINEVILLE
72567,6059,AR,PLEASANT GROVE
72568,6059,AR,PLEASANT PLAINS
72569,6059,AR,POUGHKEEPSIE
72571,6059,AR,ROSIE
72572,6059,AR,SAFFELL
72573,6059,AR,SAGE
72575,6059,AR,SALADO
72576,6059,AR,SALEM
72577,6059,AR,SIDNEY
72578,6059,AR,STURKIE
72579,6059,AR,SULPHUR ROCK
72581,6059,AR,TUMBLING SHOALS
72583,6059,AR,VIOLA
72584,6059,AR,VIOLET HILL
72585,6059,AR,WIDEMAN
72587,6059,AR,WISEMAN
72601,6059,AR,HARRISON
72602,6059,AR,HARRISON
72610,6059,AR,ALCO
72611,6059,AR,ALPENA
72613,6059,AR,BEAVER
72615,6059,AR,BERGMAN
72616,6059,AR,BERRYVILLE
72617,6059,AR,BIG FLAT
72619,6059,AR,BULL SHOALS
72623,6059,AR,CLARKRIDGE
72624,6059,AR,COMPTON
72626,6059,AR,COTTER
72628,6059,AR,DEER
72629,6059,AR,DENNARD
72630,6059,AR,DIAMOND CITY
72631,6059,AR,EUREKA SPRINGS
72632,6059,AR,EUREKA SPRINGS
72633,6059,AR,EVERTON
72634,6059,AR,FLIPPIN
72635,6059,AR,GASSVILLE
72636,6059,AR,GILBERT
72638,6059,AR,GREEN FOREST
72639,6059,AR,HARRIET
72640,6059,AR,HASTY
72641,6059,AR,JASPER
72642,6059,AR,LAKEVIEW
72644,6059,AR,LEAD HILL
72645,6059,AR,LESLIE
72648,6059,AR,MARBLE FALLS
72650,6059,AR,MARSHALL
72651,6059,AR,MIDWAY
72653,6059,AR,MOUNTAIN HOME
72654,6059,AR,MOUNTAIN HOME
72655,6059,AR,MOUNT JUDEA
72657,6059,AR,TIMBO
72658,6059,AR,NORFORK
72659,6059,AR,NORFORK
72660,6059,AR,OAK GROVE
72661,6059,AR,OAKLAND
72662,6059,AR,OMAHA
72663,6059,AR,ONIA
72666,6059,AR,PARTHENON
72668,6059,AR,PEEL
72669,6059,AR,PINDALL
72670,6059,AR,PONCA
72672,6059,AR,PYATT
72675,6059,AR,SAINT JOE
72677,6059,AR,SUMMIT
72679,6059,AR,TILLY
72680,6059,AR,TIMBO
72682,6059,AR,VALLEY SPRINGS
72683,6059,AR,VENDOR
72685,6059,AR,WESTERN GROVE
72686,6059,AR,WITTS SPRINGS
72687,6059,AR,YELLVILLE
72701,6059,AR,FAYETTEVILLE
72702,6059,AR,FAYETTEVILLE
72703,6059,AR,FAYETTEVILLE
72704,6059,AR,FAYETTEVILLE
72711,6059,AR,AVOCA
72712,6059,AR,BENTONVILLE
72714,6059,AR,BELLA VISTA
72715,6059,AR,BELLA VISTA
72716,6059,AR,BENTONVILLE
72717,6059,AR,CANEHILL
72718,6059,AR,CAVE SPRINGS
72719,6059,AR,CENTERTON
72721,6059,AR,COMBS
72722,6059,AR,DECATUR
72727,6059,AR,ELKINS
72728,6059,AR,ELM SPRINGS
72729,6059,AR,EVANSVILLE
72730,6059,AR,FARMINGTON
72732,6059,AR,GARFIELD
72733,6059,AR,GATEWAY
72734,6059,AR,GENTRY
72735,6059,AR,GOSHEN
72736,6059,AR,GRAVETTE
72737,6059,AR,GREENLAND
72738,6059,AR,HINDSVILLE
72739,6059,AR,HIWASSE
72740,6059,AR,HUNTSVILLE
72741,6059,AR,JOHNSON
72742,6059,AR,KINGSTON
72744,6059,AR,LINCOLN
72745,6059,AR,LOWELL
72747,6059,AR,MAYSVILLE
72749,6059,AR,MORROW
72751,6059,AR,PEA RIDGE
72752,6059,AR,PETTIGREW
72753,6059,AR,PRAIRIE GROVE
72756,6059,AR,ROGERS
72757,6059,AR,ROGERS
72758,6059,AR,ROGERS
72760,6059,AR,SAINT PAUL
72761,6059,AR,SILOAM SPRINGS
72762,6059,AR,SPRINGDALE
72764,6059,AR,SPRINGDALE
72765,6059,AR,SPRINGDALE
72766,6059,AR,SPRINGDALE
72768,6059,AR,SULPHUR SPRINGS
72769,6059,AR,SUMMERS
72770,6059,AR,TONTITOWN
72773,6059,AR,WESLEY
72774,6059,AR,WEST FORK
72776,6059,AR,WITTER
72801,6059,AR,RUSSELLVILLE
72802,6059,AR,RUSSELLVILLE
72811,6059,AR,RUSSELLVILLE
72812,6059,AR,RUSSELLVILLE
72820,6059,AR,ALIX
72821,6059,AR,ALTUS
72823,6059,AR,ATKINS
72824,6059,AR,BELLEVILLE
72826,6059,AR,BLUE MOUNTAIN
72827,6059,AR,BLUFFTON
72828,6059,AR,BRIGGSVILLE
